,panel,xm,ym,ds,theta
358,lower,0.0392095566,-0.0035714031549999997,0.0005982034999999983,0.016488630817634655
359,lower,0.039807407,-0.0035611909549999998,0.0005976718999999991,0.017671634482503636
360,lower,0.0404047197,-0.003550295735,0.000597152400000002,0.01880560491447544
361,lower,0.041001506150000006,-0.00353874725,0.0005966440999999947,0.0198922638669015
362,lower,0.041597777350000004,-0.003526574145,0.0005961470000000052,0.020933265186370106
363,lower,0.04219354415,-0.003513804005,0.0005956604999999976,0.021930170577588125
364,lower,0.04278881705,-0.003500463415,0.000595184399999997,0.02288447099158377
365,lower,0.0433836062,-0.003486578025,0.0005947181000000024,0.023797532961997846
366,lower,0.0439779215,-0.00347217259,0.0005942617000000011,0.02467072788882187
367,lower,0.04457177255,-0.00345727101,0.0005938143999999965,0.02550531134200871
368,lower,0.04516516875,-0.00344189638,0.000593376400000005,0.02630249703544516
369,lower,0.04575811925,-0.003426071035,0.0005929469999999964,0.02706341031117661
370,lower,0.046350633,-0.0034098165750000003,0.0005925264000000013,0.027789192135380014
371,lower,0.04694271865,-0.00339315391,0.000592113800000002,0.028480840770276416
372,lower,0.0475343847,-0.00337610329,0.0005917095999999969,0.029139395621909
373,lower,0.04812563945,-0.0033586843349999998,0.000591313000000003,0.029765772070084844
374,lower,0.048716490900000006,-0.003340916065,0.0005909241999999953,0.030360929939246405
375,lower,0.049306947000000004,-0.00332281693,0.0005905428000000032,0.03092567001324592
376,lower,0.04989701555,-0.0033044048299999997,0.0005901685999999962,0.031460904838207286
377,lower,0.05048670405,-0.0032856971349999996,0.0005898017000000033,0.03196739360847008
378,lower,0.0510760198,-0.003266710735,0.0005894415000000028,0.03244587884611906
379,lower,0.05166497015,-0.003247462035,0.0005890881999999972,0.03289711824992179
380,lower,0.0522535622,-0.00322796698,0.0005887414000000021,0.03332181072418303
381,lower,0.052841802800000004,-0.003208241075,0.0005884010999999967,0.03372065420482295
382,lower,0.053429698750000004,-0.00318829941,0.000588067099999999,0.034094248099127235
383,lower,0.05401725675,-0.003168156675,0.0005877393000000009,0.0344432516229955
384,lower,0.05460448335,-0.003147827175,0.0005874174999999995,0.034768225698590956
385,lower,0.055191384950000005,-0.003127324845,0.0005871016000000007,0.035069784807815876
386,lower,0.0557779678,-0.003106663265,0.0005867916000000042,0.0353484450339272
387,lower,0.05636423805,-0.00308585567,0.0005864871999999993,0.03560478639566297
388,lower,0.0569502018,-0.003064914975,0.0005861883999999998,0.0358392391047261
389,lower,0.05753586495,-0.00304385378,0.0005858950999999973,0.03605238934700639
390,lower,0.058121233349999996,-0.0030226843699999997,0.0005856071000000032,0.03624465381156321
391,lower,0.05870631275,-0.0030014187549999996,0.0005853243999999966,0.036416492996099226
392,lower,0.0592911088,-0.002980068665,0.0005850469000000039,0.0365683447516048
393,lower,0.05987562705,-0.0029586455499999997,0.000584774499999996,0.03670067383235735
394,lower,0.0604598729,-0.002937160595,0.0005845070000000049,0.03681387697136529
395,lower,0.06104385175,-0.00291562475,0.0005842445999999918,0.03690830129751768
396,lower,0.06162756885,-0.002894048725,0.0005839868000000054,0.03698438297326954
397,lower,0.06221102935,-0.002872442985,0.0005837340000000024,0.03704248326192095
398,lower,0.06279423840000001,-0.00285081777,0.0005834856999999971,0.03708296048152237
399,lower,0.063377201,-0.00282918311,0.0005832422000000004,0.03710614654659355
400,lower,0.06395992210000001,-0.0028075488249999997,0.0005830029999999986,0.03711238996878333
401,lower,0.06454240659999999,-0.00278592453,0.0005827684999999971,0.03710200828700297
402,lower,0.0651246593,-0.00276431965,0.0005825382000000101,0.03707530758889183
403,lower,0.0657066849,-0.00274274342,0.0005823124999999874,0.037032607916226985
404,lower,0.066288488,-0.002721204885,0.0005820908000000041,0.03697421776786596
405,lower,0.06687007325,-0.002699712915,0.0005818736000000047,0.0369003889475105
406,lower,0.06745144515,-0.0026782762200000003,0.0005816604000000031,0.036811406020122735
407,lower,0.06803260815,-0.002656903335,0.0005814513999999882,0.03670756175380556
408,lower,0.0686135667,-0.002635602635,0.0005812463999999989,0.03658908480835713
409,lower,0.06919432510000001,-0.002614382345,0.000581045500000002,0.036456254526331604
410,lower,0.0697748876,-0.00259325054,0.0005808484000000003,0.036309288672103784
411,lower,0.07035525840000001,-0.002572215145,0.0005806554000000047,0.03614846840922142
412,lower,0.07093544175,-0.00255128394,0.0005804662000000044,0.035973983571947234
413,lower,0.0715154417,-0.002530464575,0.0005802807999999993,0.03578609637559308
414,lower,0.07209526225,-0.0025097645699999997,0.000580099099999995,0.03558497959834394
415,lower,0.0726749075,-0.002489191315,0.0005799213000000081,0.03537087837659084
416,lower,0.07325438135000001,-0.00246875207,0.0005797470999999998,0.03514400390404875
417,lower,0.07383368765000001,-0.00244845397,0.0005795765999999924,0.03490456698924534
418,lower,0.0744128303,-0.0024283040450000003,0.0005794095999999971,0.03465269907922128
419,lower,0.07499181315,-0.00240830921,0.0005792463000000025,0.03438865896917718
420,lower,0.07557063985,-0.002388476255,0.0005790865000000062,0.03411263152603792
421,lower,0.0761493141,-0.00236881187,0.0005789301999999941,0.03382476079593238
422,lower,0.07672783964999999,-0.002349322645,0.0005787772999999996,0.033525232769134744
423,lower,0.07730622009999999,-0.0023300150649999997,0.0005786279000000033,0.03321423350850081
424,lower,0.07788445899999999,-0.00231089551,0.0005784818999999969,0.03289193810189518
425,lower,0.07846255985,-0.00229197027,0.0005783391999999998,0.03255848181124023
426,lower,0.07904052615000001,-0.00227324554,0.0005781999000000065,0.03221405229342788
427,lower,0.07961836135,-0.00225472742,0.0005780638000000005,0.03185879142688448
428,lower,0.0801960689,-0.00223642193,0.0005779311999999925,0.031492830468854274
429,lower,0.08077365215,-0.00221833499,0.0005778015999999969,0.03111639217074506
430,lower,0.08135111440000001,-0.0022004724449999997,0.0005776753000000107,0.030729516753798033
431,lower,0.08192845900000001,-0.00218284006,0.0005775521999999977,0.030332434190725455
432,lower,0.08250568915,-0.00216544351,0.0005774322999999998,0.029925241441678022
433,lower,0.08308280805,-0.0021482884,0.0005773154999999947,0.02950808413687756
434,lower,0.08365981894999999,-0.002131380255,0.0005772017000000018,0.02908108942676622
435,lower,0.084236725,-0.0021147245299999997,0.0005770910999999962,0.02864438460851039
436,lower,0.0848135293,-0.002098326605,0.0005769835999999973,0.028198109541821434
437,lower,0.0853902349,-0.00208219179,0.0005768790000000024,0.027742374667151605
438,lower,0.08596684485,-0.002066325325,0.0005767774000000059,0.02727731570747192
439,lower,0.08654336215,-0.0020507323799999998,0.0005766789000000022,0.02680304839217274
440,lower,0.0871197898,-0.00203541807,0.0005765833000000026,0.026319652579076497
441,lower,0.0876961308,-0.002020387435,0.0005764906999999875,0.025827313775922595
442,lower,0.08827238805,-0.002005645455,0.0005764009000000098,0.02532606969221639
443,lower,0.0888485644,-0.0019911970550000003,0.0005763139999999944,0.024816084075906686
444,lower,0.08942466269999999,-0.00197704709,0.0005762301999999997,0.024297442874030364
445,lower,0.09000068585,-0.001963200365,0.000576148999999998,0.023770236849115275
446,lower,0.0905766366,-0.0019496616300000002,0.0005760707000000004,0.023234586549353863
447,lower,0.09115251769999999,-0.0019364355700000001,0.0005759951999999985,0.022690605457989805
448,lower,0.09172833194999999,-0.00192352682,0.0005759226000000006,0.022138358302160394
449,lower,0.092304082,-0.00191093996,0.0005758527000000041,0.021577992397464014
450,lower,0.09287977054999999,-0.001898679525,0.0005757856000000033,0.021009522502386017
451,lower,0.09345540029999999,-0.001886749995,0.0005757212000000039,0.02043313491485294
452,lower,0.0940309739,-0.0018751557950000002,0.000575659499999992,0.019848848813773697
453,lower,0.0946064939,-0.001863901305,0.0005756006000000036,0.019256819007776163
454,lower,0.09518196285,-0.0018529908550000002,0.0005755442999999943,0.018657075689871846
455,lower,0.0957573834,-0.0018424287400000002,0.0005754907000000004,0.018049715217963613
456,lower,0.09633275805,-0.001832219195,0.0005754396999999994,0.017434871584883098
457,lower,0.09690808925,-0.0018223664099999998,0.0005753915000000082,0.01681258255224574
458,lower,0.0974833795,-0.00181287454,0.0005753454999999907,0.016182941496959223
459,lower,0.0980586313,-0.001803747695,0.0005753029999999992,0.015546024670807488
460,lower,0.09863384705,-0.00179498994,0.0005752620000000069,0.01490193113363573
461,lower,0.09920902915,-0.0017866053,0.0005752239999999992,0.014250714614660525
462,lower,0.09978418005,-0.001778597755,0.0005751890000000037,0.013592489218522241
463,lower,0.10035930200000001,-0.00177097125,0.0005751569999999928,0.012927286404241496
464,lower,0.1009343975,-0.001763729695,0.0005751250000000097,0.012255199935942861
465,lower,0.1015094685,-0.00175687695,0.0005750989999999956,0.011576347136824304
466,lower,0.1020845175,-0.001750416845,0.0005750729999999954,0.010890708963656402
467,lower,0.1026595475,-0.0017443531749999999,0.0005750500000000075,0.01019842176253818
468,lower,0.10323455949999999,-0.0017386896950000001,0.0005750299999999903,0.009499577715100887
469,lower,0.103809556,-0.0017334301250000001,0.0005750119999999997,0.008794169711137261
470,lower,0.10438454,-0.00172857815,0.0005749970000000076,0.008082324553405662
471,lower,0.10495951349999999,-0.00172413742,0.0005749830000000011,0.007364089993988381
472,lower,0.10553447799999999,-0.0017201115549999998,0.000574973999999992,0.006639546930280985
473,lower,0.106109436,-0.001716504145,0.0005749650000000106,0.005908713820698798
474,lower,0.10668438999999999,-0.001713318735,0.0005749599999999994,0.005171742143749018
475,lower,0.1072593415,-0.0017105588400000002,0.0005749559999999876,0.004428626706631427
476,lower,0.1078342925,-0.0017082279600000002,0.0005749560000000015,0.003679427383053493
477,lower,0.1084092455,-0.0017063295499999999,0.0005749570000000009,0.0029242553026309287
478,lower,0.10898420249999999,-0.00170486703,0.0005749609999999988,0.002163142172110277
479,lower,0.1095591655,-0.00170384381,0.0005749670000000096,0.0013961140003922825
480,lower,0.11013413650000001,-0.001703263255,0.0005749759999999909,0.0006233139764094628
481,lower,0.1107091175,-0.0017031286950000002,0.0005749859999999996,-0.00015525568279410303
482,lower,0.1112841105,-0.0017034434500000002,0.0005750000000000061,-0.0009395491836226462
483,lower,0.11185911700000001,-0.001704210805,0.0005750149999999982,-0.001729469210300927
484,lower,0.1124341395,-0.00170543401,0.0005750330000000026,-0.0025249715483049557
485,lower,0.11300918,-0.001707116295,0.0005750519999999926,-0.003326011559456622
486,lower,0.11358424,-0.001709260865,0.0005750760000000077,-0.004132534250495483
487,lower,0.1141593215,-0.001711870895,0.0005750989999999956,-0.004944464333914435
488,lower,0.11473442649999999,-0.00171494953,0.0005751270000000086,-0.005761755139370906
489,lower,0.1153095565,-0.0017184999,0.0005751549999999939,-0.006584389051292113
490,lower,0.1158847135,-0.001722525105,0.0005751870000000048,-0.007412251175296038
491,lower,0.1164598995,-0.001727028215,0.0005752210000000008,-0.008245330794490366
492,lower,0.11703511650000001,-0.001732012285,0.0005752559999999962,-0.00908356489242063
493,lower,0.11761036550000001,-0.00173748034,0.000575294000000004,-0.009926924827201937
494,lower,0.1181856485,-0.00174343538,0.0005753339999999968,-0.010775298620056311
495,lower,0.118760968,-0.0017498803849999999,0.0005753770000000019,-0.011628692019873526
496,lower,0.119336325,-0.00175681831,0.0005754209999999926,-0.012487045942745434
497,lower,0.119914624,-0.00176438538,0.0005812760000000056,-0.013675539554425626
498,lower,0.12050021650000001,-0.001772619275,0.000590024999999994,-0.014438495332802623
499,lower,0.1210901945,-0.00178115359,0.0005900540000000065,-0.014490445782099024
500,lower,0.121680202,-0.0017897203249999999,0.0005900849999999902,-0.014546922866838178
501,lower,0.1222702395,-0.0017983221300000001,0.0005901160000000016,-0.014607818035710249
502,lower,0.122860308,-0.0018069616400000002,0.0005901479999999987,-0.014673162731337107
503,lower,0.123450408,-0.0018156414600000001,0.0005901799999999957,-0.01474284653615003
504,lower,0.12404054,-0.001824364165,0.0005902130000000061,-0.01481687652486694
505,lower,0.1246307045,-0.00183313232,0.0005902460000000165,-0.014895209786244376
506,lower,0.1252209025,-0.00184194846,0.0005902809999999981,-0.014977760473383976
507,lower,0.1258111345,-0.00185081509,0.0005903159999999796,-0.01506453598585433
508,lower,0.12640140049999998,-0.0018597346999999998,0.0005903510000000167,-0.015155501684950612
509,lower,0.126991701,-0.0018687097500000001,0.0005903869999999978,-0.015250563235578466
510,lower,0.12758203699999998,-0.0018777426749999999,0.0005904240000000061,-0.015349702453897305
511,lower,0.1281724095,-0.0018868358899999998,0.0005904599999999871,-0.015452867249451498
512,lower,0.1287628185,-0.001895991795,0.0005904989999999943,-0.015560108999920358
513,lower,0.129353264,-0.0019052127649999999,0.0005905370000000021,-0.015671289729829212
514,lower,0.129943747,-0.00191450114,0.0005905760000000093,-0.01578637422900357
515,lower,0.1305342685,-0.0019238592549999998,0.0005906149999999888,-0.015905378043021487
516,lower,0.1311248285,-0.001933289415,0.0005906549999999955,-0.016028235516469782
517,lower,0.13171542749999998,-0.0019427939,0.0005906960000000017,-0.01615489829091485
518,lower,0.13230606649999999,-0.00195237498,0.0005907370000000078,-0.016285351686180734
519,lower,0.13289674550000002,-0.001962034895,0.0005907790000000135,-0.016419561030464845
520,lower,0.133487465,-0.001971775865,0.0005908209999999914,-0.016557463636496468
521,lower,0.13407822549999998,-0.001981600095,0.000590862999999997,-0.016699069318100744
522,lower,0.13466902749999998,-0.00199150977,0.0005909070000000016,-0.016844297979366516
523,lower,0.135259872,-0.0020015070500000003,0.0005909510000000062,-0.01699311421226541
524,lower,0.135850759,-0.0020115940750000004,0.0005909959999999825,-0.01714554060057241
525,lower,0.13644168899999998,-0.0020217729700000003,0.0005910400000000149,-0.01730147235307509
526,lower,0.137032663,-0.0020320458350000003,0.0005910859999999907,-0.01746089845556549
527,lower,0.137623681,-0.0020424147550000002,0.0005911309999999947,-0.01762383497530239
528,lower,0.138214743,-0.002052881795,0.0005911779999999978,-0.01779019649570014
529,lower,0.13880585,-0.002063449,0.0005912260000000003,-0.017959938341430268
530,lower,0.13939700300000002,-0.0020741184,0.0005912720000000038,-0.01813305162188692
531,lower,0.13998820150000002,-0.0020848919999999996,0.0005913210000000058,-0.0183095495299176
532,lower,0.140579446,-0.0020957717949999996,0.0005913690000000082,-0.018489321413587622
533,lower,0.1411707375,-0.0021067597549999997,0.0005914179999999825,-0.01867236010968351
534,lower,0.1417620765,-0.00211785783,0.0005914680000000117,-0.018858632877448444
535,lower,0.1423534635,-0.002129067965,0.0005915180000000131,-0.019048153201062634
536,lower,0.142944898,-0.0021403920749999998,0.0005915679999999868,-0.01924086822365345
537,lower,0.143536381,-0.00215183206,0.0005916199999999872,-0.019436680469099615
538,lower,0.14412791349999998,-0.0021633898049999998,0.0005916700000000163,-0.019635634335211774
539,lower,0.14471949499999998,-0.002175067175,0.0005917229999999885,-0.01983771333412094
540,lower,0.145311126,-0.0021868660250000003,0.0005917750000000166,-0.020042832046004724
541,lower,0.1459028075,-0.0021987881900000002,0.0005918289999999882,-0.02025097167470817
542,lower,0.14649454,-0.0022108354800000002,0.0005918810000000163,-0.020462097291475606
543,lower,0.1470863235,-0.002223009695,0.0005919359999999874,-0.020676241808276277
544,lower,0.147678158,-0.00223531262,0.0005919889999999872,-0.020893319902209523
545,lower,0.1482700445,-0.00224774602,0.0005920450000000133,-0.02111327628332635
546,lower,0.14886198350000002,-0.0022603116449999997,0.0005921000000000121,-0.021336148402467836
547,lower,0.14945397500000002,-0.00227301123,0.0005921559999999826,-0.021561880579150795
548,lower,0.15004602,-0.0022858465,0.0005922120000000086,-0.021790420149397687
549,lower,0.150638118,-0.0022988191550000004,0.0005922680000000069,-0.022021842856308114
550,lower,0.15123026950000001,-0.0023119308749999998,0.0005923259999999764,-0.022255928559784765
551,lower,0.15182247599999998,-0.0023251833349999997,0.0005923830000000019,-0.02249280362784329
552,lower,0.152414737,-0.002338578195,0.0005924409999999991,-0.022732438035131877
553,lower,0.153007053,-0.002352117095,0.0005925000000000236,-0.022974715804704886
554,lower,0.1535994245,-0.00236580166,0.0005925589999999925,-0.023219700547367772
555,lower,0.154191851,-0.002379633495,0.0005926179999999892,-0.023467336162004505
556,lower,0.154784334,-0.0023936141999999997,0.0005926780000000131,-0.023717501745493745
557,lower,0.155376874,-0.0024077453599999996,0.0005927379999999816,-0.023970344215100307
558,lower,0.15596947,-0.00242202853,0.000592799000000005,-0.024225732923166318
559,lower,0.15656212349999998,-0.002436465265,0.0005928600000000006,-0.0244835937264631
560,lower,0.157154835,-0.00245105711,0.0005929219999999957,-0.024744046180516586
561,lower,0.15774760399999999,-0.00246580558,0.0005929830000000191,-0.0250069486774306
562,lower,0.1583404315,-0.0024807121799999996,0.000593045999999986,-0.025272282177558992
563,lower,0.1589333175,-0.0024957784050000003,0.0005931090000000083,-0.02554011373542646
564,lower,0.15952626250000002,-0.0025110057350000003,0.0005931720000000029,-0.02581027960256984
565,lower,0.160119267,-0.002526395635,0.000593235999999997,-0.026082891234329556
566,lower,0.16071233099999999,-0.002541949555,0.0005932999999999911,-0.026357826594405803
567,lower,0.161305455,-0.002557668935,0.0005933650000000124,-0.026635128326702798
568,lower,0.1618986395,-0.0025735552,0.0005934290000000064,-0.02691469968049594
569,lower,0.1624918845,-0.002589609755,0.0005934959999999989,-0.02719661318943416
570,lower,0.16308519049999998,-0.002605833995,0.000593559999999993,-0.027480713696448184
571,lower,0.16367855850000002,-0.00262222931,0.0005936279999999849,-0.02776709103240927
572,lower,0.164271988,-0.002638797065,0.0005936930000000062,-0.028055707391857386
573,lower,0.16486547899999998,-0.00265553861,0.0005937609999999982,-0.0283465015867969
574,lower,0.1654590325,-0.0026724552900000004,0.0005938290000000179,-0.02863942080829508
575,lower,0.166052649,-0.00268954844,0.0005938959999999827,-0.028934528285038917
576,lower,0.166646328,-0.002706819375,0.0005939650000000019,-0.029231788219333955
577,lower,0.1672400705,-0.00272426939,0.0005940329999999938,-0.029531019276542465
578,lower,0.16783387700000002,-0.0027418997800000003,0.000594102000000013,-0.029832450322916447
579,lower,0.16842774700000002,-0.002759711825,0.0005941720000000039,-0.030135897748378243
580,lower,0.16902168150000002,-0.002777706785,0.0005942419999999948,-0.030441325559937487
581,lower,0.1696156805,-0.002795885915,0.0005943129999999852,-0.030748851674820585
582,lower,0.17020974449999998,-0.00281425045,0.0005943830000000039,-0.031058235974397386
583,lower,0.17080387349999998,-0.002832801615,0.000594454000000022,-0.03136973603554365
584,lower,0.17139806800000001,-0.00285154063,0.0005945259999999841,-0.03168302047293987
585,lower,0.1719923285,-0.0028704686950000004,0.0005945970000000023,-0.03199835279699203
586,lower,0.172586655,-0.0028895869950000003,0.0005946709999999911,-0.032315467577687426
587,lower,0.173181048,-0.002908896705,0.0005947420000000092,-0.03263454222634284
588,lower,0.17377550749999998,-0.002928398995,0.000594815999999998,-0.03295543311624054
589,lower,0.174370034,-0.002948095015,0.0005948900000000146,-0.03327816015968393
590,lower,0.1749646275,-0.0029679859,0.0005949629999999761,-0.03360270575020355
591,lower,0.175559289,-0.00298807278,0.0005950380000000199,-0.033928955065723757
592,lower,0.1761540185,-0.003008356775,0.000595111999999981,-0.03425710066009283
593,lower,0.176748816,-0.0030288389900000002,0.0005951880000000243,-0.034586895811517734
594,lower,0.177343682,-0.00304952051,0.0005952629999999848,-0.03491846201113323
595,lower,0.1779386165,-0.0030704024150000004,0.0005953390000000003,-0.03525171529723491
596,lower,0.17853362,-0.00309148578,0.0005954150000000158,-0.03558666260954886
597,lower,0.179128693,-0.0031127716600000003,0.0005954919999999753,-0.035923226065630594
598,lower,0.17971312350000002,-0.00313387248,0.0005741310000000055,-0.03626145112704777
600,spar,0.18,-0.0030058574499999997,0.000276844298,1.5707963267948966
601,spar,0.18,-0.00272901315,0.000276844299,1.5707963267948966
602,spar,0.18,-0.0024521688500000003,0.00027684429800000005,1.5707963267948966
603,spar,0.18,-0.002175324555,0.00027684429499999995,1.5707963267948966
604,spar,0.18,-0.00189848026,0.00027684429999999993,1.5707963267948966
605,spar,0.18,-0.00162163596,0.00027684430000000015,1.5707963267948966
606,spar,0.18,-0.00134479166,0.00027684429999999993,1.5707963267948966
607,spar,0.18,-0.0010679473615,0.00027684429999999993,1.5707963267948966
608,spar,0.18,-0.0007911030635,0.00027684430000000015,1.5707963267948966
609,spar,0.18,-0.0005142587650000001,0.00027684428999999976,1.5707963267948966
610,spar,0.18,-0.0002374144667,0.00027684430000000015,1.5707963267948966
611,spar,0.18,3.9429831800000004e-05,0.00027684430000000015,1.5707963267948966
612,spar,0.18,0.00031627413,0.0002768442999999997,1.5707963267948966
613,spar,0.18,0.0005931184285,0.00027684430000000015,1.5707963267948966
614,spar,0.18,0.000869962729,0.00027684430000000015,1.5707963267948966
615,spar,0.18,0.001146807025,0.00027684428999999976,1.5707963267948966
616,spar,0.18,0.00142365132,0.0002768442999999997,1.5707963267948966
617,spar,0.18,0.00170049562,0.0002768443000000006,1.5707963267948966
618,spar,0.18,0.00197733992,0.0002768442999999997,1.5707963267948966
619,spar,0.18,0.00225418422,0.0002768442999999997,1.5707963267948966
620,spar,0.18,0.00253102852,0.0002768443000000006,1.5707963267948966
621,spar,0.18,0.0028078728199999996,0.00027684428999999976,1.5707963267948966
622,spar,0.18,0.003084717115,0.0002768442999999997,1.5707963267948966
623,spar,0.18,0.00336156141,0.0002768443000000006,1.5707963267948966
624,spar,0.18,0.0036384057099999997,0.0002768442999999997,1.5707963267948966
625,spar,0.18,0.003915250009999999,0.0002768442999999997,1.5707963267948966
626,spar,0.18,0.00419209431,0.0002768443000000006,1.5707963267948966
627,spar,0.18,0.004468938610000001,0.0002768442999999997,1.5707963267948966
628,spar,0.18,0.004745782905,0.0002768442900000006,1.5707963267948966
629,spar,0.18,0.0050226272,0.00027684429999999885,1.5707963267948966
630,spar,0.18,0.0052994715,0.0002768443000000006,1.5707963267948966
631,spar,0.18,0.0055763158,0.0002768443000000006,1.5707963267948966
632,spar,0.18,0.0058531601,0.00027684429999999885,1.5707963267948966
633,spar,0.18,0.0061300044,0.0002768443000000006,1.5707963267948966
634,spar,0.18,0.006406848695,0.00027684428999999976,1.5707963267948966
635,spar,0.18,0.00668369299,0.0002768443000000006,1.5707963267948966
636,spar,0.18,0.006960537290000001,0.000276844259999999,1.5707963267948966
637,spar,0.18,0.00723738159,0.0002768443000000006,1.5707963267948966
638,spar,0.18,0.00751422589,0.0002768443000000006,1.5707963267948966
639,spar,0.18,0.00779107019,0.00027684429999999885,1.5707963267948966
640,spar,0.18,0.008067914485000001,0.0002768443000000006,1.5707963267948966
641,spar,0.18,0.00834475878,0.0002768443000000006,1.5707963267948966
642,spar,0.18,0.00862160308,0.00027684429999999885,1.5707963267948966
643,spar,0.18,0.00889844738,0.0002768443000000006,1.5707963267948966
644,spar,0.18,0.00917529168,0.0002768443000000006,1.5707963267948966
645,spar,0.18,0.00945213598,0.00027684429999999885,1.5707963267948966
646,spar,0.18,0.00972898028,0.0002768443000000006,1.5707963267948966
647,spar,0.18,0.010005824565,0.0002768443000000006,1.5707963267948966
648,spar,0.18,0.01028266885,0.00027684429999999885,1.5707963267948966
649,spar,0.18,0.01055951315,0.0002768443000000006,1.5707963267948966
650,spar,0.18,0.01083635745,0.0002768443000000006,1.5707963267948966
651,spar,0.18,0.01111320175,0.00027684429999999885,1.5707963267948966
652,spar,0.18,0.01139004605,0.0002768443000000006,1.5707963267948966
653,spar,0.18,0.01166689035,0.0002768443000000006,1.5707963267948966
654,spar,0.18,0.01194373465,0.00027684429999999885,1.5707963267948966
655,spar,0.18,0.01222057895,0.0002768443000000006,1.5707963267948966
656,spar,0.18,0.01249742325,0.00027684429999999885,1.5707963267948966
657,spar,0.18,0.01277426755,0.0002768443000000023,1.5707963267948966
658,spar,0.18,0.01305111185,0.00027684429999999885,1.5707963267948966
659,spar,0.18,0.01332795615,0.00027684429999999885,1.5707963267948966
660,spar,0.18,0.01360480045,0.0002768443000000023,1.5707963267948966
661,spar,0.18,0.01388164475,0.00027684429999999885,1.5707963267948966
662,spar,0.18,0.01415848905,0.00027684429999999885,1.5707963267948966
663,spar,0.18,0.01443533335,0.0002768443000000023,1.5707963267948966
664,spar,0.18,0.01471217765,0.00027684429999999885,1.5707963267948966
665,spar,0.18,0.01498902195,0.00027684429999999885,1.5707963267948966
666,spar,0.18,0.01526586625,0.0002768443000000023,1.5707963267948966
667,spar,0.18,0.01554271055,0.00027684429999999885,1.5707963267948966
668,spar,0.18,0.01581955485,0.00027684429999999885,1.5707963267948966
669,spar,0.18,0.016096399150000003,0.0002768443000000023,1.5707963267948966
670,spar,0.18,0.016373243449999998,0.00027684429999999885,1.5707963267948966
671,spar,0.18,0.01665008775,0.00027684429999999885,1.5707963267948966
672,spar,0.18,0.016926932050000003,0.0002768443000000023,1.5707963267948966
673,spar,0.18,0.017203776349999998,0.00027684429999999885,1.5707963267948966
674,spar,0.18,0.01748062065,0.00027684429999999885,1.5707963267948966
675,spar,0.18,0.017757464950000003,0.0002768443000000023,1.5707963267948966
676,spar,0.18,0.018034309249999998,0.00027684429999999885,1.5707963267948966
677,spar,0.18,0.01831115355,0.00027684429999999885,1.5707963267948966
678,spar,0.18,0.018587997850000003,0.0002768443000000023,1.5707963267948966
679,spar,0.18,0.018864842149999998,0.00027684429999999885,1.5707963267948966
680,spar,0.18,0.01914168645,0.00027684429999999885,1.5707963267948966
681,spar,0.18,0.019418530750000003,0.0002768443000000023,1.5707963267948966
682,spar,0.18,0.01969537505,0.00027684429999999885,1.5707963267948966
683,spar,0.18,0.01997221935,0.00027684429999999885,1.5707963267948966
684,spar,0.18,0.02024906365,0.0002768443000000023,1.5707963267948966
685,spar,0.18,0.02052590795,0.00027684429999999885,1.5707963267948966
686,spar,0.18,0.02080275225,0.00027684429999999885,1.5707963267948966
687,spar,0.18,0.02107959655,0.0002768443000000023,1.5707963267948966
688,spar,0.18,0.02135644085,0.00027684429999999885,1.5707963267948966
689,spar,0.18,0.02163328515,0.00027684429999999885,1.5707963267948966
690,spar,0.18,0.02191012945,0.0002768443000000023,1.5707963267948966
691,spar,0.18,0.02218697375,0.00027684429999999885,1.5707963267948966
692,spar,0.18,0.02246381805,0.00027684429999999885,1.5707963267948966
693,spar,0.18,0.02274066235,0.0002768443000000023,1.5707963267948966
694,spar,0.18,0.0230175066,0.0002768441999999975,1.5707963267948966
695,spar,0.18,0.02329435085,0.0002768443000000023,1.5707963267948966
696,spar,0.18,0.02357119515,0.00027684429999999885,1.5707963267948966
697,spar,0.18,0.02384803945,0.00027684429999999885,1.5707963267948966
698,spar,0.18,0.02412488375,0.0002768443000000023,1.5707963267948966
699,spar,0.18,0.02440172805,0.00027684429999999885,1.5707963267948966
