,panel,xm,ym,ds,theta,Qy,Qx,qs
226,upper,0.04078965325,0.02776656225,0.0006387529999999,-2.897359763073536,2.2878468292291816e-06,2.570032601927218e-06,6586.210541066117
227,upper,0.0401700346,0.0276109709,0.0006389589999999,-2.8937832390431093,2.2534567450976796e-06,2.5794096065562293e-06,6612.484371701698
228,upper,0.03955077625,0.0274531018,0.0006391719999999,-2.890171401657767,2.2186593842711463e-06,2.588688831545629e-06,6638.524432943835
229,upper,0.0389318875,0.02729293185,0.000639389,-2.8865224283448137,2.183454499021421e-06,2.5978687959438104e-06,6664.326873364736
230,upper,0.038313378,0.0271304370499999,0.0006396109999999,-2.882835293064123,2.147841784927833e-06,2.6069480142235344e-06,6689.887832572816
231,upper,0.0376952577,0.0269655927,0.000639838,-2.8791088289648306,2.1118209349110155e-06,2.6159249810677983e-06,6715.203398676145
232,upper,0.03707753675,0.0267983732,0.000640072,-2.87534149510037,2.0753915255524706e-06,2.6247981984267787e-06,6740.269684852962
233,upper,0.0364602256,0.0266287518999999,0.0006403119999999,-2.8715316073433086,2.038553184965036e-06,2.633566132314125e-06,6765.082707802797
234,upper,0.03584333505,0.0264567012,0.000640558,-2.8676778989727723,2.0013055373630136e-06,2.6422272262816107e-06,6789.638425817249
235,upper,0.03522687625,0.02628219255,0.0006408109999999,-2.863778700267213,1.9636481445469235e-06,2.6507799140427297e-06,6813.932774791964
236,upper,0.03461086055,0.02610519615,0.0006410699999999,-2.859831988646073,1.925580622356713e-06,2.659222591507134e-06,6837.961589139608
237,upper,0.03399529975,0.025925681,0.000641338,-2.8558360503530773,1.8871024034657295e-06,2.6675536685546238e-06,6861.720749341878
238,upper,0.0333802061,0.02574361495,0.0006416119999999,-2.851789034153872,1.8482130939883592e-06,2.6757714891408367e-06,6885.2059547518775
239,upper,0.0327655921,0.02555896455,0.000641895,-2.847688972237987,1.8089121136954453e-06,2.6838744082464008e-06,6908.412943273335
240,upper,0.03215147075,0.0253716949,0.000642187,-2.8435333714925792,1.7691988745189242e-06,2.69186075125994e-06,6931.337376003367
241,upper,0.03153785555,0.0251817696,0.0006424879999999,-2.8393201406301487,1.7290727809146059e-06,2.699728812832772e-06,6953.974834224842
242,upper,0.0309247603499999,0.0249891506,0.000642797,-2.835046509516287,1.688533293197802e-06,2.707476843578099e-06,6976.320781374244
243,upper,0.03031219955,0.02479379825,0.0006431189999999,-2.8307103834107905,1.6475795483130147e-06,2.71510312078107e-06,6998.37076746123
244,upper,0.0297001880999999,0.0245956711,0.0006434499999999,-2.826308438274219,1.6062109266183146e-06,2.722605838155951e-06,7020.120111645992
245,upper,0.0290887415499999,0.02439472565,0.000643792,-2.82183782706539,1.5644266726972133e-06,2.7299831762257212e-06,7041.564105794284
246,upper,0.028477876,0.02419091655,0.000644147,-2.817295915277967,1.5222258908774015e-06,2.7372332992893803e-06,7062.698006799064
247,upper,0.02786760815,0.0239841961,0.0006445149999999,-2.8126783802373376,1.479607673044979e-06,2.744354329904219e-06,7083.516963284542
248,upper,0.0272579555,0.02377451425,0.000644896,-2.8079824481122397,1.4365710992311197e-06,2.751344347074259e-06,7104.016010848251
249,upper,0.0266489362,0.02356181855,0.0006452919999999,-2.80320386017724,1.3931151034194593e-06,2.7582014056481602e-06,7124.190129722613
250,upper,0.0260405692,0.02334605365,0.0006457029999999,-2.798338295078087,1.349238605176236e-06,2.7649235115831655e-06,7144.034173318388
251,upper,0.0254328742999999,0.02312716135,0.000646132,-2.7933816692228013,1.3049403046111776e-06,2.7715086503129565e-06,7163.5429530116035
252,upper,0.02482587215,0.0229050804,0.0006465779999999,-2.78832916415529,1.2602189524015717e-06,2.7779547418535517e-06,7182.711106821368
253,upper,0.0242195844499999,0.0226797460499999,0.000647042,-2.783175272487228,1.2150732134627554e-06,2.7842596584767404e-06,7201.533152683726
254,upper,0.02361403395,0.0224510897999999,0.0006475279999999,-2.777914562078584,1.1695014541840359e-06,2.7904212494643645e-06,7220.003564214745
255,upper,0.02300924445,0.0222190393,0.000648035,-2.772541360087589,1.1235020884692947e-06,2.796437287994713e-06,7238.1166139498055
256,upper,0.022405241,0.0219835179,0.0006485659999999,-2.767048858222785,1.0770732947641522e-06,2.802305504895843e-06,7255.866476274485
257,upper,0.02180204995,0.02174444415,0.000649123,-2.7614300483188345,1.0302130820023962e-06,2.8080235732560533e-06,7273.247183805001
258,upper,0.02119969915,0.0215017315,0.0006497059999999,-2.755677217920616,9.829194315207739e-07,2.813589085347854e-06,7290.252559723515
259,upper,0.0205982179499999,0.0212552878,0.000650321,-2.749782138637495,9.351898578657748e-07,2.8189995981397533e-06,7306.876359592314
260,upper,0.01999763745,0.0210050148,0.000650967,-2.743735616476187,8.870219136856811e-07,2.8242525660307828e-06,7323.112069326276
261,upper,0.0193979905999999,0.0207508075999999,0.0006516479999999,-2.737528020242001,8.384128206156331e-07,2.8293453756270544e-06,7338.953015315662
262,upper,0.01879931235,0.0204925538499999,0.000652369,-2.7311480219113573,7.893593860715301e-07,2.8342753432973765e-06,7354.39236241543
263,upper,0.01820163995,0.0202301329999999,0.00065313,-2.7245838851579527,7.398583720520782e-07,2.839039666932596e-06,7369.422968705301
264,upper,0.01760501305,0.01996341565,0.0006539379999999,-2.7178227517284435,6.899059623505046e-07,2.8436354679960923e-06,7384.037523185072
265,upper,0.01700947405,0.01969226235,0.000654796,-2.710849591499961,6.394980559853005e-07,2.8480597488886955e-06,7398.228419118485
266,upper,0.0164150684,0.01941652245,0.000655709,-2.7036485410525994,5.886301073610429e-07,2.852309393543255e-06,7411.987763975168
267,upper,0.01582184495,0.0191360330999999,0.0006566839999999,-2.6962020334586034,5.372969607966071e-07,2.856381164296507e-06,7425.307379954132
268,upper,0.01522985625,0.01885061745,0.0006577269999999,-2.688489652422535,4.85492915719086e-07,2.860271676594591e-06,7438.178734557491
269,upper,0.0146391589999999,0.0185600829999999,0.0006588449999999,-2.680489673372047,4.332116365390438e-07,2.863977384790011e-06,7450.592908259631
270,upper,0.01404981475,0.0182642198,0.0006600479999999,-2.6721769793444565,3.804459002943136e-07,2.8674945754084787e-06,7462.540590184502
271,upper,0.0134618903999999,0.01796279775,0.000661343,-2.663523214391484,3.2718781915492284e-07,2.870819323316588e-06,7474.011952048487
272,upper,0.0128754588,0.01765556405,0.0006627459999999,-2.6544972290188245,2.7342809895395954e-07,2.873947506574703e-06,7484.996725839916
273,upper,0.01229059985,0.01734223985,0.000664269,-2.645062200640812,2.191563344599264e-07,2.8768747468906823e-06,7495.484032937778
274,upper,0.0117074014,0.0170225163,0.0006659259999999,-2.635177683507683,1.6436082359235954e-07,2.8795963768990542e-06,7505.462308481589
275,upper,0.01112596045,0.0166960498,0.000667739,-2.624795688439056,1.0902787979311811e-07,2.882107422198173e-06,7514.919290594471
276,upper,0.01054638465,0.0163624562,0.00066973,-2.6138622544807557,5.3141790237400624e-08,2.8844025370491987e-06,7523.841854788109
277,upper,0.009968794175,0.0160213039,0.0006719269999999,-2.602313578094976,-3.3157281592388463e-09,2.8864759514141834e-06,7532.215904318512
278,upper,0.009393323905,0.015672105,0.000674362,-2.5900758645555184,-6.036591855366408e-08,2.8883213931684392e-06,7540.026187667516
279,upper,0.008820126145,0.0153143045,0.0006770759999999,-2.5770616725969853,-1.1803380843491823e-07,2.8899320038541525e-06,7547.2561219761365
280,upper,0.00824937425,0.0149472666499999,0.000680122,-2.563167673142947,-1.7634931302618757e-07,2.8913002297684063e-06,7553.887566767967
281,upper,0.00768126702,0.0145702574499999,0.0006835609999999,-2.548269799883082,-2.353480227493542e-07,2.8924176652570153e-06,7559.900456372681
282,upper,0.00711603448,0.01418242185,0.0006874739999999,-2.5322181040625096,-2.9507304938233845e-07,2.8932748705403325e-06,7565.272421466726
283,upper,0.0065539455,0.0137827537,0.0006919669999999,-2.5148288925830453,-3.555773571399625e-07,2.8938611209350765e-06,7569.97825705223
284,upper,0.00599531799,0.0133700554999999,0.000697174,-2.495875085318396,-4.169264158707623e-07,2.894164060365374e-06,7573.989157594686
285,upper,0.005440532825,0.0129428833,0.000703277,-2.475071468528064,-4.79202686523127e-07,2.8941692313175535e-06,7577.271725931413
286,upper,0.004890053415,0.01249946885,0.0007105259999999,-2.4520533974584,-5.425119973176161e-07,2.893859398073619e-06,7579.786542005332
287,upper,0.004344453925,0.01203760725,0.0007192699999999,-2.4263470389013717,-6.069928496300777e-07,2.8932135487123044e-06,7581.486047156543
288,upper,0.003804461385,0.01155448875,0.000730014,-2.3973214512194985,-6.728310782155066e-07,2.8922053687933603e-06,7582.311330877032
289,upper,0.0032710212,0.0110464366,0.0007435189999999,-2.364115429122402,-7.402839135840731e-07,2.89080079147709e-06,7582.187001140857
290,upper,0.002745404345,0.0105084769,0.000760987,-2.32551275673035,-8.097214521059653e-07,2.8889538351277933e-06,7581.012499838239
291,upper,0.00222939447,0.00993358545,0.0007844309999999,-2.2797252855892176,-8.817029519744945e-07,2.886599016255452e-06,7578.646309930028
292,upper,0.001725643715,0.009311252355,0.00081752,-2.2239786431267667,-9.571326138598313e-07,2.8836360962666827e-06,7574.874330652783
293,upper,0.0012384354699999,0.0086243961599999,0.000867735,-2.1536326372721155,-1.0376182027902785e-06,2.8798951739831434e-06,7569.337614249437
294,upper,0.000775648184,0.007841396015,0.000953334,-2.059981210251816,-1.126484602305751e-06,2.875038762238471e-06,7561.330046825257
295,upper,0.000355814333,0.00688736145,0.0011361949999999,-1.92275587606523,-1.232873665976451e-06,2.8681668626383903e-06,7548.9830346005565
296,upper,0.0001313772405,0.0051396428,0.002429566,-1.59433550801943,-1.4609144526802689e-06,2.8492262385870115e-06,7511.529471105454
298,lower,0.0006839867315,0.002858948495,0.00242872877,-1.0717301744365069,-1.6875345178135371e-06,2.8247529536126856e-06,7459.564267049184
299,lower,0.001679090715,0.00140672318,0.0011318892099999,-0.750500747797944,-1.7920226011034832e-06,2.8117036208373235e-06,7430.997919297216
300,lower,0.002478703355,0.0007463772049999,0.00094668024,-0.6182920630243479,-1.878656512135751e-06,2.8001643901320407e-06,7405.434848266819
301,lower,0.003235267975,0.0002552609077,0.00085909773,-0.5289106590676739,-1.9566254884709704e-06,2.7892707991837525e-06,7381.101676241888
302,lower,0.003967317055,-0.0001415161863,0.0008071492599999,-0.4623892243081097,-2.0292889140952387e-06,2.7787156705097707e-06,7357.373191202819
303,lower,0.004682729045,-0.0004755749115,0.00077251447,-0.4101787120703915,-2.0982816846385078e-06,2.768355397407611e-06,7333.960483018871
304,lower,0.00538578733,-0.0007639967615,0.0007476674299999,-0.3677308320403319,-2.1645297282363963e-06,2.758112706958348e-06,7310.710518668676
305,lower,0.0060791440549999,-0.001017291629,0.0007289131899999,-0.3323282535139514,-2.228610631181552e-06,2.7479423107640986e-06,7287.5354407857085
306,lower,0.00676458287,-0.00124248363,0.00071421643,-0.3022203994232515,-2.2909099470548307e-06,2.7378161400231333e-06,7264.382244849948
307,lower,0.007443374745,-0.001444546745,0.0007023607199999,-0.2762168994999628,-2.3516983621970792e-06,2.727716138512869e-06,7241.218023674764
308,lower,0.008116465085,-0.0016271577249999,0.0006925733499999,-0.2534740827519354,-2.411173528647763e-06,2.717630408642498e-06,7218.022106762223
309,lower,0.00878458092,-0.00179312628,0.0006843394,-0.2333743422724524,-2.4694843815400837e-06,2.707551008398693e-06,7194.781588094345
310,lower,0.009448296415,-0.00194465732,0.0006773024999999,-0.2154531667948985,-2.5267461015759453e-06,2.6974726198885955e-06,7171.48863722302
311,lower,0.01010807499,-0.00208351911,0.0006712076,-0.1993534219359345,-2.583049687274902e-06,2.687391719547335e-06,7148.138836466091
312,lower,0.0107642975,-0.00221115565,0.0006658678999999,-0.1847952404056487,-2.6384684000156692e-06,2.677306027351207e-06,7124.730081990832
313,lower,0.0114172819,-0.002328764365,0.0006611433,-0.1715556840608446,-2.6930621784858995e-06,2.6672141409752095e-06,7101.261860903771
314,lower,0.012067297,-0.00243735138,0.000656926,-0.1594548155656932,-2.7468807024152757e-06,2.6571152950771474e-06,7077.734783945537
315,lower,0.01271457285,-0.0025377717799999,0.0006531328,-0.1483451514546378,-2.7999657121467874e-06,2.647009173738159e-06,7054.150217830046
316,lower,0.0133593083,-0.00263075961,0.0006496973999999,-0.1381050529541929,-2.8523526181641112e-06,2.636895795430945e-06,7030.5100695668325
317,lower,0.0140016765999999,-0.00271695061,0.000646567,-0.128632655657642,-2.904071777189549e-06,2.6267754175824513e-06,7006.816604410912
318,lower,0.0146418301,-0.002796899745,0.0006436987999999,-0.1198422949310294,-2.9551494416830118e-06,2.6166484710184376e-06,6983.072324642959
319,lower,0.0152799037,-0.0028710949,0.0006410576,-0.1116610242509989,-3.0056084843499973e-06,2.6065155135815764e-06,6959.279886570907
320,lower,0.0159160176,-0.002939967715,0.0006386146999999,-0.1040265516693764,-3.0554690093394547e-06,2.5963771869581745e-06,6935.4420199562055
321,lower,0.0165502794,-0.003003902305,0.0006363454999999,-0.0968851988133513,-3.1047487544722786e-06,2.5862342005270136e-06,6911.561506982801
322,lower,0.01718278615,-0.003063242285,0.00063423,-0.0901903441220461,-3.1534635167072253e-06,2.576087298770744e-06,6887.64111955366
323,lower,0.0178136256499999,-0.0031182965149999,0.0006322507999999,-0.0839014666252552,-3.2016274091973826e-06,2.5659372537049015e-06,6863.683613028541
324,lower,0.01844287775,-0.003169343855,0.0006303933,-0.0779829632323797,-3.2492531238896225e-06,2.5557848487218904e-06,6839.691697850755
325,lower,0.01907061545,-0.003216637105,0.000628645,-0.0724035529875351,-3.296352131734687e-06,2.545630869225824e-06,6815.6680256191285
326,lower,0.0196969055499999,-0.003260406295,0.0006269947999999,-0.0671355269074697,-3.3429348235330743e-06,2.535476100982452e-06,6791.61519217571
327,lower,0.0203218095999999,-0.0033008614849999,0.0006254334,-0.0621543218686709,-3.389010674972071e-06,2.5253213190479896e-06,6767.535717379681
328,lower,0.02094538435,-0.00333819511,0.0006239526,-0.0574379832548722,-3.4345883543792387e-06,2.515167285550609e-06,6743.432044974645
329,lower,0.0215676823,-0.003372583995,0.0006225454,-0.0529669208894408,-3.4796758337416623e-06,2.5050147437979452e-06,6719.306533040353
330,lower,0.0221887523,-0.0034041910899999,0.0006212049999999,-0.0487234863810794,-3.524280423644028e-06,2.4948644269566987e-06,6695.161478475484
331,lower,0.0228086398,-0.0034331669449999,0.0006199261999999,-0.0446918228184969,-3.568408906940974e-06,2.484717042459927e-06,6670.999083326515
332,lower,0.02342738725,-0.00345965102,0.000618704,-0.040857616575935,-3.6120675683076934e-06,2.474573277982211e-06,6646.821471930678
333,lower,0.0240450343,-0.003483772795,0.0006175338,-0.0372078593043554,-3.655262236934107e-06,2.4644338031347024e-06,6622.630697580209
334,lower,0.0246616180999999,-0.00350565274,0.0006164118999999,-0.0337307323320046,-3.6979983623715597e-06,2.454299262045257e-06,6598.428727142191
335,lower,0.0252771737,-0.003525403195,0.0006153345999999,-0.0304155096511561,-3.740281025437055e-06,2.4441702799043463e-06,6574.217458712011
336,lower,0.0258917340499999,-0.00354312912,0.0006142987999999,-0.0272523600636185,-3.7821149899108724e-06,2.434047458984252e-06,6549.9987139395225
337,lower,0.0265053302,-0.00355892876,0.0006133016,-0.0242323076115136,-3.823504725213197e-06,2.4239313806391843e-06,6525.774244438569
338,lower,0.0271179915,-0.00357289424,0.0006123406,-0.0213470976142675,-3.864454448355173e-06,2.413822601839203e-06,6501.545724944654
339,lower,0.0277297458,-0.0035851121,0.0006114130999999,-0.0185891863265275,-3.904968111181505e-06,2.403721664443648e-06,6477.314776843577
340,lower,0.02834061945,-0.00359566376,0.0006105174999999,-0.0159515739343996,-3.945049480402353e-06,2.3936290809626524e-06,6453.082935218308
341,lower,0.0289506375,-0.00360462593,0.0006096512999999,-0.0134278155121715,-3.984702084025681e-06,2.3835453530036603e-06,6428.851694171848
342,lower,0.02955982385,-0.00361207101,0.0006088132,-0.0110120072145765,-4.0239292957199e-06,2.373470954686914e-06,6404.622467979649
343,lower,0.03016820115,-0.00361806741,0.0006080014,-0.0086985779090285,-4.0627343070535885e-06,2.3634063438935977e-06,6380.396618983574
344,lower,0.0307757910999999,-0.00362267986,0.0006072142999999,-0.0064824678712779,-4.1011201453013406e-06,2.353351961691715e-06,6356.175457028458
345,lower,0.0313826144,-0.0036259697,0.0006064506999999,-0.0043589167326448,-4.139089703171256e-06,2.343308228213604e-06,6331.960230265277
346,lower,0.0319886908,-0.0036279951099999,0.0006057094,-0.0023234923958382,-4.176645742467293e-06,2.3332755449658225e-06,6307.752131370866
347,lower,0.03259403925,-0.00362881135,0.0006049892,-0.0003721058604356,-4.21379089764363e-06,2.3232542969529058e-06,6283.55230327629
348,lower,0.03319867795,-0.00362847097,0.0006042889999999,0.0014990846611106,-4.250527685392253e-06,2.3132448529801465e-06,6259.361840460206
349,lower,0.03380262435,-0.003627023985,0.0006036077,0.0032936845414909,-4.28685850789456e-06,2.303247567472975e-06,6235.181793867084
350,lower,0.03440589515,-0.00362451805,0.0006029447,0.0050150416186932,-4.322785685852277e-06,2.2932627738797505e-06,6211.0131554261825
351,lower,0.0350085065,-0.00362099863,0.000602299,0.0066662734829948,-4.358311436793078e-06,2.2832907928531158e-06,6186.856878261377
352,lower,0.0356104739,-0.00361650913,0.0006016696999999,0.0082503681049521,-4.393437883822334e-06,2.2733319320464747e-06,6162.713876619481
353,lower,0.03621181225,-0.0036110910249999,0.0006010562,0.0097700740053435,-4.428167075589016e-06,2.2633864825018375e-06,6138.585017492685
354,lower,0.03681253605,-0.003604783995,0.0006004578999999,0.0112279830247482,-4.4625009880664885e-06,2.2534547199069367e-06,6114.471123992374
355,lower,0.0374126592,-0.003597626035,0.000599874,0.0126265366245305,-4.496441515130276e-06,2.2435369090758503e-06,6090.372986546378
356,lower,0.03801219505,-0.00358965354,0.000599304,0.0139680908523958,-4.529990487687747e-06,2.233633300092216e-06,6066.2913538391595
357,lower,0.03861115665,-0.00358090141,0.0005987474,0.0152547715024238,-4.563149675137224e-06,2.2237441293411814e-06,6042.2269355811995
358,lower,0.0392095566,-0.0035714031549999,0.0005982034999999,0.0164886308176346,-4.595920775954739e-06,2.213869623766929e-06,6018.180413124558
359,lower,0.039807407,-0.0035611909549999,0.0005976718999999,0.0176716344825036,-4.628305435995149e-06,2.2040099968236627e-06,5994.152429857962
360,lower,0.0404047197,-0.003550295735,0.0005971524,0.0188056049144754,-4.660305260382476e-06,2.1941654460340383e-06,5970.143585459875
361,lower,0.04100150615,-0.00353874725,0.0005966440999999,0.0198922638669015,-4.691921777197162e-06,2.1843361653254044e-06,5946.154466182818
362,lower,0.04159777735,-0.003526574145,0.000596147,0.0209332651863701,-4.7231564871075505e-06,2.1745223309403374e-06,5922.185610693286
363,lower,0.04219354415,-0.003513804005,0.0005956604999999,0.0219301705775881,-4.754010832436811e-06,2.1647241120372305e-06,5898.23753610941
364,lower,0.04278881705,-0.003500463415,0.0005951843999999,0.0228844709915837,-4.78448621933648e-06,2.154941664773406e-06,5874.31072372524
365,lower,0.0433836062,-0.003486578025,0.0005947181,0.0237975329619978,-4.814583998278661e-06,2.1451751395063694e-06,5850.405636777857
366,lower,0.0439779215,-0.00347217259,0.0005942617,0.0246707278888218,-4.844305500690154e-06,2.1354246698880225e-06,5826.522693912579
367,lower,0.04457177255,-0.00345727101,0.0005938143999999,0.0255053113420087,-4.873651994460923e-06,2.1256903882081216e-06,5802.662306885059
368,lower,0.04516516875,-0.00344189638,0.0005933764,0.0263024970354451,-4.902624734833482e-06,2.1159724095179453e-06,5778.824841804537
369,lower,0.04575811925,-0.003426071035,0.0005929469999999,0.0270634103111766,-4.931224920707651e-06,2.1062708468857775e-06,5755.010656648175
370,lower,0.046350633,-0.003409816575,0.0005925264,0.02778919213538,-4.959453739336178e-06,2.096585797139943e-06,5731.2200664047905
371,lower,0.04694271865,-0.00339315391,0.0005921138,0.0284808407702764,-4.987312319017056e-06,2.0869173576782634e-06,5707.453384454544
372,lower,0.0475343847,-0.00337610329,0.0005917095999999,0.029139395621909,-5.014801786861873e-06,2.077265607286423e-06,5683.710875548344
373,lower,0.04812563945,-0.0033586843349999,0.000591313,0.0297657720700848,-5.041923212962378e-06,2.0676306261431382e-06,5659.992805078962
374,lower,0.0487164909,-0.003340916065,0.0005909241999999,0.0303609299392464,-5.068677657768056e-06,2.0580124798913748e-06,5636.29940000307
375,lower,0.049306947,-0.00332281693,0.0005905428,0.0309256700132459,-5.0950661448632e-06,2.048411229790246e-06,5612.630873902842
376,lower,0.04989701555,-0.0033044048299999,0.0005901685999999,0.0314609048382072,-5.121089670849274e-06,2.038826929806062e-06,5588.98741991401
377,lower,0.05048670405,-0.0032856971349999,0.0005898017,0.03196739360847,-5.146749219074239e-06,2.0292596220845166e-06,5565.369199631588
378,lower,0.0510760198,-0.003266710735,0.0005894415,0.032445878846119,-5.172045729500978e-06,2.019709348621314e-06,5541.776371981781
379,lower,0.05166497015,-0.003247462035,0.0005890881999999,0.0328971182499217,-5.196980133979957e-06,2.010176138592028e-06,5518.209062011782
380,lower,0.0522535622,-0.00322796698,0.0005887414,0.033321810724183,-5.221553330907624e-06,2.0006600183705763e-06,5494.66738570197
381,lower,0.0528418028,-0.003208241075,0.0005884010999999,0.0337206542048229,-5.245766202799537e-06,1.991161005331569e-06,5471.151434716067
382,lower,0.05342969875,-0.00318829941,0.0005880670999999,0.0340942480991272,-5.2696196082304475e-06,1.981679111349422e-06,5447.66128510873
383,lower,0.05401725675,-0.003168156675,0.0005877393,0.0344432516229955,-5.293114386383197e-06,1.972214341435735e-06,5424.1969940086665
384,lower,0.05460448335,-0.003147827175,0.0005874174999999,0.0347682256985909,-5.316251353454589e-06,1.962766695592696e-06,5400.758604266295
385,lower,0.05519138495,-0.003127324845,0.0005871016,0.0350697848078158,-5.33903130711391e-06,1.953336167433138e-06,5377.346141086924
386,lower,0.0557779678,-0.003106663265,0.0005867916,0.0353484450339272,-5.361455030666826e-06,1.943922742800369e-06,5353.959608647885
387,lower,0.05636423805,-0.00308585567,0.0005864871999999,0.0356047863956629,-5.383523281844796e-06,1.9345264047995584e-06,5330.599002639066
388,lower,0.0569502018,-0.003064914975,0.0005861883999999,0.0358392391047261,-5.405236804668733e-06,1.925147129181476e-06,5307.264298839898
389,lower,0.05753586495,-0.00304385378,0.0005858950999999,0.0360523893470063,-5.4265963259382025e-06,1.915784886145045e-06,5283.955457638682
390,lower,0.0581212333499999,-0.0030226843699999,0.0005856071,0.0362446538115632,-5.4476025519248615e-06,1.9064396421281261e-06,5260.672428531935
391,lower,0.05870631275,-0.0030014187549999,0.0005853243999999,0.0364164929960992,-5.468256175972719e-06,1.8971113567819346e-06,5237.415142628323
392,lower,0.0592911088,-0.002980068665,0.0005850469,0.0365683447516048,-5.4885578751023225e-06,1.8877999847431694e-06,5214.183517094641
393,lower,0.05987562705,-0.0029586455499999,0.0005847744999999,0.0367006738323573,-5.508508310318353e-06,1.878505475805021e-06,5190.977455618184
394,lower,0.0604598729,-0.002937160595,0.000584507,0.0368138769713652,-5.528108123592575e-06,1.8692277766655955e-06,5167.796852810767
395,lower,0.06104385175,-0.00291562475,0.0005842445999999,0.0369083012975176,-5.547357951524454e-06,1.859966824721501e-06,5144.641578730631
396,lower,0.06162756885,-0.002894048725,0.0005839868,0.0369843829732695,-5.566258402320216e-06,1.8507225593190626e-06,5121.511507033213
397,lower,0.06221102935,-0.002872442985,0.000583734,0.0370424832619209,-5.584810085634538e-06,1.8414949076393224e-06,5098.406479705591
398,lower,0.0627942384,-0.00285081777,0.0005834856999999,0.0370829604815223,-5.603013583571709e-06,1.8322837990831484e-06,5075.326343081103
399,lower,0.063377201,-0.00282918311,0.0005832422,0.0371061465465935,-5.620869476443654e-06,1.8230891527495068e-06,5052.270916516967
400,lower,0.0639599221,-0.0028075488249999,0.0005830029999999,0.0371123899687833,-5.638378318085645e-06,1.8139108901884553e-06,5029.240024376496
401,lower,0.0645424065999999,-0.00278592453,0.0005827684999999,0.0371020082870029,-5.655540663566866e-06,1.8047489213375005e-06,5006.233460785696
402,lower,0.0651246593,-0.00276431965,0.0005825382,0.0370753075888918,-5.672357042347124e-06,1.7956031588055777e-06,4983.251025497149
403,lower,0.0657066849,-0.00274274342,0.0005823124999999,0.0370326079162269,-5.6888279849669766e-06,1.7864735038383001e-06,4960.292488668436
404,lower,0.066288488,-0.002721204885,0.0005820908,0.0369742177678659,-5.704953994481489e-06,1.7773598621274505e-06,4937.357630616285
405,lower,0.06687007325,-0.002699712915,0.0005818736,0.0369003889475105,-5.7207355776713955e-06,1.7682621266695134e-06,4914.446198725568
406,lower,0.06745144515,-0.00267827622,0.0005816604,0.0368114060201227,-5.736173217436283e-06,1.759180193522092e-06,4891.55794711532
407,lower,0.06803260815,-0.002656903335,0.0005814513999999,0.0367075617538055,-5.751267392167255e-06,1.7501139509542122e-06,4868.692609344208
408,lower,0.0686135667,-0.002635602635,0.0005812463999999,0.0365890848083571,-5.766018565139534e-06,1.7410632857904912e-06,4845.84991440834
409,lower,0.0691943251,-0.002614382345,0.0005810455,0.0364562545263316,-5.780427192512384e-06,1.7320280788214582e-06,4823.029575184789
410,lower,0.0697748876,-0.00259325054,0.0005808484,0.0363092886721037,-5.794493713447338e-06,1.723008211115399e-06,4800.231304383149
411,lower,0.0703552584,-0.002572215145,0.0005806554,0.0361484684092214,-5.808218565023982e-06,1.7140035547798067e-06,4777.454791221211
412,lower,0.07093544175,-0.00255128394,0.0005804662,0.0359739835719472,-5.821602167688369e-06,1.7050139823667459e-06,4754.699725203695
413,lower,0.0715154417,-0.002530464575,0.0005802807999999,0.035786096375593,-5.834644932815926e-06,1.6960393622868886e-06,4731.965784552526
414,lower,0.07209526225,-0.0025097645699999,0.0005800990999999,0.0355849795983439,-5.847347260558e-06,1.6870795604326336e-06,4709.252640329194
415,lower,0.0726749075,-0.002489191315,0.0005799213,0.0353708783765908,-5.859709546417897e-06,1.6781344356206515e-06,4686.559944887623
416,lower,0.07325438135,-0.00246875207,0.0005797470999999,0.0351440039040487,-5.871732170541236e-06,1.6692038473882514e-06,4663.887351656012
417,lower,0.07383368765,-0.00244845397,0.0005795765999999,0.0349045669892453,-5.8834155065102226e-06,1.660287649889839e-06,4641.234499671746
418,lower,0.0744128303,-0.002428304045,0.0005794095999999,0.0346526990792212,-5.8947599152155075e-06,1.6513856965768417e-06,4618.601025471622
419,lower,0.07499181315,-0.00240830921,0.0005792463,0.0343886589691771,-5.905765752954715e-06,1.6424978341122409e-06,4595.986547637395
420,lower,0.07557063985,-0.002388476255,0.0005790865,0.0341126315260379,-5.916433363722514e-06,1.6336239085897448e-06,4573.390682619527
421,lower,0.0761493141,-0.00236881187,0.0005789301999999,0.0338247607959323,-5.9267630832189925e-06,1.6247637625158699e-06,4550.81303707256
422,lower,0.0767278396499999,-0.002349322645,0.0005787772999999,0.0335252327691347,-5.9367552370998396e-06,1.6159172363969903e-06,4528.253211904557
423,lower,0.0773062200999999,-0.0023300150649999,0.0005786279,0.0332142335085008,-5.946410144637102e-06,1.6070841657396604e-06,4505.710794641829
424,lower,0.0778844589999999,-0.00231089551,0.0005784818999999,0.0328919381018951,-5.955728115300416e-06,1.5982643841685094e-06,4483.185367385384
425,lower,0.07846255985,-0.00229197027,0.0005783391999999,0.0325584818112402,-5.964709449022252e-06,1.5894577234705321e-06,4460.676506940428
426,lower,0.07904052615,-0.00227324554,0.0005781999,0.0322140522934278,-5.9733544394242355e-06,1.5806640106004446e-06,4438.183777171424
427,lower,0.07961836135,-0.00225472742,0.0005780638,0.0318587914268844,-5.981663369307439e-06,1.5718830722996122e-06,4415.706740818105
428,lower,0.0801960689,-0.00223642193,0.0005779311999999,0.0314928304688542,-5.9896365180171345e-06,1.563114727540803e-06,4393.244940167231
